"TYPE"	"INDEX"	"NAME"	"REF_COUNT"	"FILE_COUNT"	"AREAS"	"RISK"	"SAMPLES"
"Item"	"966"	"WonderDrug(MP)"	"1"	"1"	"Envir/Drops"	"Medium"	"Envir/Drops/00Strongbox.txt:5:1/10 WonderDrug(MP)"
"Item"	"1176"	"WornIronBracelet"	"1"	"1"	"Envir/Quests"	"Medium"	"Envir/Quests/BichonProvince/BorderVillage/5.txt:21:WornIronBracelet"
"Item"	"1166"	"Algae"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Quest.txt:84:Algae | Envir/Quests/PrajnaIsland/PIVillage/5.txt:16:Algae 2"
"Item"	"1204"	"AmberPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:114:AmberPendant | Envir/Quests/BichonProvince/BichonWall/15.txt:26:AmberPendant"
"Item"	"815"	"ArmourBook(ACC)"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:14:1/200 ArmourBook(ACC) | Envir/NPCs/GM/GM-CraftingMaterial.txt:156:ArmourBook(ACC)"
"Item"	"938"	"AwakeningSoul1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:33:1/25 AwakeningSoul1 | Envir/NPCs/GM/GM-Awakening.txt:48:AwakeningSoul1"
"Item"	"939"	"AwakeningSoul2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:34:1/25 AwakeningSoul2 | Envir/NPCs/GM/GM-Awakening.txt:49:AwakeningSoul2"
"Item"	"940"	"AwakeningSoul3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:35:1/25 AwakeningSoul3 | Envir/NPCs/GM/GM-Awakening.txt:50:AwakeningSoul3"
"Item"	"941"	"BabyPigEgg"	"2"	"2"	"Envir/NPCs"	"Medium"	"Envir/NPCs/BichonProvince/BichonWall/PetStore-0.txt:36:BabyPigEgg | Envir/NPCs/BichonProvince/BichonWall/PetStore.txt:36:BabyPigEgg"
"Item"	"1187"	"BlackCrystalPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:110:BlackCrystalPendant | Envir/Quests/SerpentValley/Village/3.txt:21:BlackCrystalPendant"
"Item"	"1219"	"BlackIronCrowSwords"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:178:BlackIronCrowSwords | Envir/Quests/SerpentValley/Serpent Mines/7.txt:26:BlackIronCrowSwords"
"Item"	"1231"	"BlueJadePendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:116:BlueJadePendant | Envir/Quests/WoomyonWoods/Castle-GI/Town/7.txt:23:BlueJadePendant"
"Item"	"933"	"BodyGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:27:1/25 BodyGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:43:BodyGlyph0"
"Item"	"934"	"BodyGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:28:1/25 BodyGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:44:BodyGlyph1"
"Item"	"935"	"BodyGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:29:1/25 BodyGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:45:BodyGlyph2"
"Item"	"936"	"BodyGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:30:1/25 BodyGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:46:BodyGlyph3"
"Item"	"819"	"BookofMana"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:18:1/200 BookofMana | Envir/NPCs/GM/GM-CraftingMaterial.txt:160:BookofMana"
"Item"	"913"	"BraveryGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:2:1/25 BraveryGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:23:BraveryGlyph0"
"Item"	"914"	"BraveryGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:3:1/25 BraveryGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:24:BraveryGlyph1"
"Item"	"915"	"BraveryGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:4:1/25 BraveryGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:25:BraveryGlyph2"
"Item"	"916"	"BraveryGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:5:1/25 BraveryGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:26:BraveryGlyph3"
"Item"	"1192"	"BrokenSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:167:BrokenSword | Envir/Quests/SerpentValley/Village/8.txt:18:BrokenSword"
"Item"	"1183"	"BronzeHoaSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:165:BronzeHoaSword | Envir/Quests/BichonProvince/BichonWall/2.txt:25:BronzeHoaSword"
"Item"	"1182"	"BronzeShortSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:164:BronzeShortSword | Envir/Quests/BichonProvince/BichonWall/2.txt:24:BronzeShortSword"
"Item"	"1177"	"BronzeWarriorSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:163:BronzeWarriorSword | Envir/Quests/BichonProvince/BorderVillage/6.txt:20:BronzeWarriorSword"
"Item"	"1236"	"ClawPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:117:ClawPendant | Envir/Quests/MongchonProvince/Bug Cave/5.txt:23:ClawPendant"
"Item"	"896"	"DeerBlood"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/Provinces/Deer1.txt:27:1/50 DeerBlood | Envir/NPCs/GM/GM-CraftingMaterial.txt:148:DeerBlood"
"Item"	"895"	"DeerHorn"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/Provinces/Deer1.txt:26:1/10 DeerHorn | Envir/NPCs/GM/GM-CraftingMaterial.txt:147:DeerHorn"
"Item"	"1188"	"EbonyPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:111:EbonyPendant | Envir/Quests/SerpentValley/Village/3.txt:22:EbonyPendant"
"Item"	"1184"	"ElkWoodenBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:166:ElkWoodenBow | Envir/Quests/BichonProvince/BichonWall/2.txt:26:ElkWoodenBow"
"Item"	"929"	"EvilSlayerGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:22:1/25 EvilSlayerGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:39:EvilSlayerGlyph0"
"Item"	"930"	"EvilSlayerGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:23:1/25 EvilSlayerGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:40:EvilSlayerGlyph1"
"Item"	"931"	"EvilSlayerGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:24:1/25 EvilSlayerGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:41:EvilSlayerGlyph2"
"Item"	"932"	"EvilSlayerGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:25:1/25 EvilSlayerGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:42:EvilSlayerGlyph3"
"Item"	"1237"	"FireConvexLens"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:118:FireConvexLens | Envir/Quests/MongchonProvince/Bug Cave/5.txt:24:FireConvexLens"
"Item"	"1171"	"GoldenPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:108:GoldenPendant | Envir/Quests/BichonProvince/BorderVillage/2.txt:20:GoldenPendant"
"Item"	"519"	"GreatBlueFoxBrace"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:62:1/180 GreatBlueFoxBrace | Envir/NPCs/GM/GM-Bracelet.txt:110:GreatBlueFoxBrace"
"Item"	"576"	"GreatBlueFoxCollar"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/00FortuneBoxAccessory.txt:25:1/700 GreatBlueFoxCollar | Envir/Drops/GreatFoxSpirit.txt:51:1/180 GreatBlueFoxCollar"
"Item"	"447"	"GreatBlueFoxRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:80:1/180 GreatBlueFoxRing | Envir/NPCs/GM/GM-Ring.txt:118:GreatBlueFoxRing"
"Item"	"517"	"GreatPurpleFoxBrace"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:60:1/180 GreatPurpleFoxBrace | Envir/NPCs/GM/GM-Bracelet.txt:108:GreatPurpleFoxBrace"
"Item"	"574"	"GreatPurpleFoxCollar"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/00FortuneBoxAccessory.txt:7:1/700 GreatPurpleFoxCollar | Envir/Drops/GreatFoxSpirit.txt:49:1/180 GreatPurpleFoxCollar"
"Item"	"445"	"GreatPurpleFoxRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:78:1/180 GreatPurpleFoxRing | Envir/NPCs/GM/GM-Ring.txt:116:GreatPurpleFoxRing"
"Item"	"518"	"GreatRedFoxBrace"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:61:1/180 GreatRedFoxBrace | Envir/NPCs/GM/GM-Bracelet.txt:109:GreatRedFoxBrace"
"Item"	"575"	"GreatRedFoxCollar"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/00FortuneBoxAccessory.txt:16:1/700 GreatRedFoxCollar | Envir/Drops/GreatFoxSpirit.txt:50:1/180 GreatRedFoxCollar"
"Item"	"446"	"GreatRedFoxRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:79:1/180 GreatRedFoxRing | Envir/NPCs/GM/GM-Ring.txt:117:GreatRedFoxRing"
"Item"	"403"	"HardenedRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/PranjaIsland/PranjaTemple/MinotaurKing.txt:153:1/1000 HardenedRing | Envir/NPCs/GM/GM-Ring.txt:74:HardenedRing"
"Item"	"1218"	"KeenKrissSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:177:KeenKrissSword | Envir/Quests/SerpentValley/Serpent Mines/7.txt:25:KeenKrissSword"
"Item"	"943"	"KittenEgg"	"2"	"2"	"Envir/NPCs"	"Medium"	"Envir/NPCs/BichonProvince/BichonWall/PetStore-0.txt:37:KittenEgg | Envir/NPCs/BichonProvince/BichonWall/PetStore.txt:37:KittenEgg"
"Item"	"917"	"MagicGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:7:1/25 MagicGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:27:MagicGlyph0"
"Item"	"918"	"MagicGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:8:1/25 MagicGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:28:MagicGlyph1"
"Item"	"919"	"MagicGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:9:1/25 MagicGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:29:MagicGlyph2"
"Item"	"920"	"MagicGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:10:1/25 MagicGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:30:MagicGlyph3"
"Item"	"1216"	"MartialSabre"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:175:MartialSabre | Envir/Quests/SerpentValley/Serpent Mines/7.txt:23:MartialSabre"
"Item"	"822"	"MossyBox"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:2:1/4500 MossyBox | Envir/NPCs/GM/GM-CraftingMaterial.txt:163:MossyBox"
"Item"	"854"	"Mutton"	"2"	"1"	"Envir/Drops"	"Medium"	"Envir/Drops/Provinces/Sheep.txt:30:1/5 Mutton | Envir/Drops/Provinces/Sheep.txt:31:1/10 Mutton"
"Item"	"1203"	"OldNagaNecklace"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:113:OldNagaNecklace | Envir/Quests/BichonProvince/BichonWall/15.txt:25:OldNagaNecklace"
"Item"	"1145"	"OldRobe"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Quest.txt:60:OldRobe | Envir/Quests/SerpentValley/Village/14.txt:14:OldRobe 1"
"Item"	"851"	"Pork"	"2"	"1"	"Envir/Drops"	"Medium"	"Envir/Drops/Provinces/Pig.txt:30:1/5 Pork | Envir/Drops/Provinces/Pig.txt:31:1/10 Pork"
"Item"	"1181"	"PrecisionPendant"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:109:PrecisionPendant | Envir/Quests/BichonProvince/BichonWall/1.txt:19:PrecisionPendant"
"Item"	"799"	"PremiumBait"	"2"	"2"	"Envir/NPCs,Envir/SystemScripts"	"High"	"Envir/NPCs/GM/GM-Fishing.txt:41:PremiumBait | Envir/SystemScripts/00Default/UseItems.txt:79:GIVEITEM PremiumBait 7200"
"Item"	"801"	"PremiumFinder"	"2"	"2"	"Envir/NPCs,Envir/SystemScripts"	"High"	"Envir/NPCs/GM/GM-Fishing.txt:43:PremiumFinder | Envir/SystemScripts/00Default/UseItems.txt:78:GIVEITEM PremiumFinder 1"
"Item"	"797"	"PremiumFloat"	"2"	"2"	"Envir/NPCs,Envir/SystemScripts"	"High"	"Envir/NPCs/GM/GM-Fishing.txt:39:PremiumFloat | Envir/SystemScripts/00Default/UseItems.txt:77:GIVEITEM PremiumFloat 1"
"Item"	"1345"	"PremiumPass[15d]"	"2"	"2"	"Envir/NPCs"	"High"	"Envir/NPCs/BichonProvince/BichonWall/14Wr-0.txt:39:CHECKITEM PremiumPass[15d] | Envir/NPCs/BichonProvince/BichonWall/Premium.txt:39:CHECKITEM PremiumPass[15d]"
"Item"	"1342"	"PremiumPass[1d]"	"2"	"2"	"Envir/NPCs"	"High"	"Envir/NPCs/BichonProvince/BichonWall/14Wr-0.txt:15:CHECKITEM PremiumPass[1d] | Envir/NPCs/BichonProvince/BichonWall/Premium.txt:15:CHECKITEM PremiumPass[1d]"
"Item"	"1343"	"PremiumPass[3d]"	"2"	"2"	"Envir/NPCs"	"High"	"Envir/NPCs/BichonProvince/BichonWall/14Wr-0.txt:23:CHECKITEM PremiumPass[3d] | Envir/NPCs/BichonProvince/BichonWall/Premium.txt:23:CHECKITEM PremiumPass[3d]"
"Item"	"1344"	"PremiumPass[7d]"	"2"	"2"	"Envir/NPCs"	"High"	"Envir/NPCs/BichonProvince/BichonWall/14Wr-0.txt:31:CHECKITEM PremiumPass[7d] | Envir/NPCs/BichonProvince/BichonWall/Premium.txt:31:CHECKITEM PremiumPass[7d]"
"Item"	"803"	"PremiumReel"	"2"	"2"	"Envir/NPCs,Envir/SystemScripts"	"High"	"Envir/NPCs/GM/GM-Fishing.txt:45:PremiumReel | Envir/SystemScripts/00Default/UseItems.txt:76:GIVEITEM PremiumReel 1"
"Item"	"925"	"ProtectionGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:17:1/25 ProtectionGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:35:ProtectionGlyph0"
"Item"	"926"	"ProtectionGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:18:1/25 ProtectionGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:36:ProtectionGlyph1"
"Item"	"927"	"ProtectionGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:19:1/25 ProtectionGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:37:ProtectionGlyph2"
"Item"	"928"	"ProtectionGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:20:1/25 ProtectionGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:38:ProtectionGlyph3"
"Item"	"514"	"PurpleFoxBracelet"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:57:1/110 PurpleFoxBracelet | Envir/NPCs/GM/GM-Bracelet.txt:105:PurpleFoxBracelet"
"Item"	"571"	"PurpleFoxCollar"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/00FortuneBoxAccessory.txt:6:1/600 PurpleFoxCollar | Envir/Drops/GreatFoxSpirit.txt:46:1/110 PurpleFoxCollar"
"Item"	"442"	"PurpleFoxRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:75:1/110 PurpleFoxRing | Envir/NPCs/GM/GM-Ring.txt:113:PurpleFoxRing"
"Item"	"1144"	"RedDagger"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Quest.txt:59:RedDagger | Envir/Quests/SerpentValley/Serpent Mines/3.txt:14:RedDagger 1"
"Item"	"515"	"RedFoxBracelet"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:58:1/110 RedFoxBracelet | Envir/NPCs/GM/GM-Bracelet.txt:106:RedFoxBracelet"
"Item"	"572"	"RedFoxCollar"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/00FortuneBoxAccessory.txt:15:1/600 RedFoxCollar | Envir/Drops/GreatFoxSpirit.txt:47:1/110 RedFoxCollar"
"Item"	"443"	"RedFoxRing"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/GreatFoxSpirit.txt:76:1/110 RedFoxRing | Envir/NPCs/GM/GM-Ring.txt:114:RedFoxRing"
"Item"	"1257"	"RedMoonBlades"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:185:RedMoonBlades | Envir/Quests/HolySword/9.txt:25:RedMoonBlades"
"Item"	"1258"	"RedMoonBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:186:RedMoonBow | Envir/Quests/HolySword/9.txt:26:RedMoonBow"
"Item"	"806"	"RockBass"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:8:1/500 RockBass | Envir/NPCs/GM/GM-Fishing.txt:48:RockBass"
"Item"	"1172"	"SharpDagger"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:162:SharpDagger | Envir/Quests/BichonProvince/BorderVillage/3.txt:20:SharpDagger"
"Item"	"1199"	"SharpSabre"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:172:SharpSabre | Envir/Quests/BichonProvince/BichonWall/9.txt:27:SharpSabre"
"Item"	"1198"	"SharpScimitar"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:171:SharpScimitar | Envir/Quests/BichonProvince/BichonWall/9.txt:26:SharpScimitar"
"Item"	"1196"	"SharpSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:169:SharpSword | Envir/Quests/BichonProvince/BichonWall/9.txt:24:SharpSword"
"Item"	"1197"	"SharpTrident"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:170:SharpTrident | Envir/Quests/BichonProvince/BichonWall/9.txt:25:SharpTrident"
"Item"	"1241"	"SolidBronzeStaff"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:181:SolidBronzeStaff | Envir/Quests/MongchonProvince/MudWall/1.txt:20:SolidBronzeStaff"
"Item"	"1240"	"SolidGreatAxe"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:180:SolidGreatAxe | Envir/Quests/MongchonProvince/MudWall/1.txt:19:SolidGreatAxe"
"Item"	"1242"	"SolidSerpentSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:182:SolidSerpentSword | Envir/Quests/MongchonProvince/MudWall/1.txt:21:SolidSerpentSword"
"Item"	"1244"	"SolidSilverBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:184:SolidSilverBow | Envir/Quests/MongchonProvince/MudWall/1.txt:23:SolidSilverBow"
"Item"	"1243"	"SolidTwinBlades"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:183:SolidTwinBlades | Envir/Quests/MongchonProvince/MudWall/1.txt:22:SolidTwinBlades"
"Item"	"921"	"SoulGlyph0"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:12:1/25 SoulGlyph0 | Envir/NPCs/GM/GM-Awakening.txt:31:SoulGlyph0"
"Item"	"922"	"SoulGlyph1"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:13:1/25 SoulGlyph1 | Envir/NPCs/GM/GM-Awakening.txt:32:SoulGlyph1"
"Item"	"923"	"SoulGlyph2"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:14:1/25 SoulGlyph2 | Envir/NPCs/GM/GM-Awakening.txt:33:SoulGlyph2"
"Item"	"924"	"SoulGlyph3"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Awakening.txt:15:1/25 SoulGlyph3 | Envir/NPCs/GM/GM-Awakening.txt:34:SoulGlyph3"
"Item"	"1217"	"SpearWithHook"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:176:SpearWithHook | Envir/Quests/SerpentValley/Serpent Mines/7.txt:24:SpearWithHook"
"Item"	"1174"	"StiffWoodenBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:189:StiffWoodenBow | Envir/Quests/BichonProvince/BorderVillage/3.txt:22:StiffWoodenBow"
"Item"	"1238"	"StrongBambooFlute"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Necklace.txt:119:StrongBambooFlute | Envir/Quests/MongchonProvince/Bug Cave/5.txt:25:StrongBambooFlute"
"Item"	"1178"	"StrongHoaSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:188:StrongHoaSword | Envir/Quests/BichonProvince/BorderVillage/6.txt:21:StrongHoaSword"
"Item"	"1179"	"StrongWoodenBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:190:StrongWoodenBow | Envir/Quests/BichonProvince/BorderVillage/6.txt:22:StrongWoodenBow"
"Item"	"805"	"SwordFish"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:7:1/500 SwordFish | Envir/NPCs/GM/GM-Fishing.txt:47:SwordFish"
"Item"	"1200"	"ToughBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:173:ToughBow | Envir/Quests/BichonProvince/BichonWall/9.txt:28:ToughBow"
"Item"	"282"	"ToughHoaSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:187:ToughHoaSword | Envir/Quests/BichonProvince/BorderVillage/3.txt:21:ToughHoaSword"
"Item"	"1173"	"ToughHoaSword"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:187:ToughHoaSword | Envir/Quests/BichonProvince/BorderVillage/3.txt:21:ToughHoaSword"
"Item"	"1220"	"ToughLongBow"	"2"	"2"	"Envir/NPCs,Envir/Quests"	"Medium"	"Envir/NPCs/GM/GM-Weapon.txt:179:ToughLongBow | Envir/Quests/SerpentValley/Serpent Mines/7.txt:27:ToughLongBow"
"Item"	"1149"	"TraineeSuit"	"2"	"1"	"Envir/Quests"	"Medium"	"Envir/Quests/SerpentValley/Village/15.txt:8:the {TraineeSuit/LightSteelBlue} to {Drapery Sam/LimeGreen}. | Envir/Quests/SerpentValley/Village/15.txt:17:TraineeSuit 2"
"Item"	"817"	"Translucent"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:16:1/200 Translucent | Envir/NPCs/GM/GM-CraftingMaterial.txt:158:Translucent"
"Item"	"807"	"Trout"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:5:1/500 Trout | Envir/NPCs/GM/GM-Fishing.txt:49:Trout"
"Item"	"853"	"Venison"	"2"	"2"	"Envir/Drops"	"Medium"	"Envir/Drops/Provinces/Deer.txt:30:1/1 Venison | Envir/Drops/Provinces/Deer1.txt:32:1/1 Venison"
"Item"	"804"	"Walleye"	"2"	"2"	"Envir/Drops,Envir/NPCs"	"Medium"	"Envir/Drops/00Fishing.txt:6:1/500 Walleye | Envir/NPCs/GM/GM-Fishing.txt:46:Walleye"
